phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylLinolenate[0.28]&IsoButene[0.72],mixture,MethylLinolenate,IsoButene,0.28,524.7447999999999,2294130.7368652667,-0.05,-1.0,-1.0,1.0
INIT,2,DiethylEther[0.50]&n-Pentane[0.50],mixture,DiethylEther,n-Pentane,0.5,468.2,3746257.055155694,0.11358617446239952,13.753734844654291,1.1222996554093558,2.0
INIT,3,1-Butene[0.41]&IsoButene[0.59],mixture,1-Butene,IsoButene,0.41000000000000003,418.582,4046395.8704384416,0.09447316709254197,24.382491884956305,4.345368023000441,3.0
INIT,4,n-Pentane[0.50]&R365MFC[0.50],mixture,n-Pentane,R365MFC,0.5,464.85,4189735.3990430194,0.05137571878121781,16.07057384990312,6.414518755737306,4.0
INIT,5,n-Pentane[0.21]&MethylLinolenate[0.79],mixture,n-Pentane,MethylLinolenate,0.21,729.847,1598755.1916534174,-0.05,-1.0,-1.0,5.0
OPT,6,IsoButene[0.49]&DimethylCarbonate[0.51],mixture,IsoButene,DimethylCarbonate,0.49,488.93409999999994,3888883.894513813,0.08261842416891528,9.053290328480506,1.4083893182542813,6.0
OPT,7,Isopentane[0.49]&n-Butane[0.51],mixture,Isopentane,n-Butane,0.49,444.4263573093924,3689529.303752756,0.11284724221407119,20.831645185845552,1.8920559052535515,7.0
OPT,8,n-Heptane[0.50]&Cyclopentane[0.50],mixture,n-Heptane,Cyclopentane,0.5,525.96,3426190.78236466,0.11939640110593498,5.415930856820346,0.25068761857087846,8.0
OPT,9,n-Nonane[0.49]&DimethylCarbonate[0.51],mixture,n-Nonane,DimethylCarbonate,0.49,566.041760507946,3516826.7375503886,0.07537779930890877,0.7018136185723561,0.08089020534643591,9.0
OPT,10,Isopentane[0.50]&n-Hexane[0.50],mixture,Isopentane,n-Hexane,0.5,487.30515160390627,3353896.838864372,0.11528186468590554,9.76378144538335,0.5906155673506405,10.0
OPT,11,1-Butene[0.50]&m-Xylene[0.50],mixture,1-Butene,m-Xylene,0.5,518.09,3514118.7048573974,0.020046037035272867,2.7273064278942485,1.7357990645592705,11.0
OPT,12,n-Butane[0.50]&R245fa[0.50],mixture,n-Butane,R245fa,0.5,405.776711484375,3557108.1950331107,0.09758931840936991,31.417834807702636,3.674108837051815,12.0
OPT,13,cis-2-Butene[0.50]&Novec649[0.50],mixture,cis-2-Butene,Novec649,0.5,438.78,2713389.9109844104,0.0975452641056275,16.75205577183636,1.22013654666233,13.0
OPT,14,MD4M[0.47]&MD3M[0.53],mixture,MD4M,MD3M,0.47000000000000003,640.3528000000001,921643.5467356811,0.059203171662608196,0.014739900638232245,0.0006173793907539027,14.0
OPT,15,Methanol[0.50]&R21[0.50],mixture,Methanol,R21,0.5,461.73649146875,6229055.454198121,0.058276107645249375,24.496151891596043,9.139802993440268,15.0
OPT,16,MD3M[0.48]&n-Butane[0.52],mixture,MD3M,n-Butane,0.48,522.9658,1411279.7957534632,-0.05,-1.0,-1.0,16.0
OPT,17,R245fa[0.48]&D6[0.52],mixture,R245fa,D6,0.48,540.7704,1239390.028418396,-0.05,-1.0,-1.0,17.0
OPT,18,Novec649[0.50]&R1233zd(E)[0.50],mixture,Novec649,R1233zd(E),0.5,440.70500000000004,2657148.9716152837,0.09857862092526831,14.28934070553978,0.9899606476721278,18.0
OPT,19,HeavyWater[0.50]&m-Xylene[0.50],mixture,HeavyWater,m-Xylene,0.5,630.3685,14300329.474331347,0.027985372565364593,2.409233967537359,1.4132942357458425,19.0
OPT,20,Isohexane[0.49]&Novec649[0.51],mixture,Isohexane,Novec649,0.49,469.1961,2254605.1134397956,0.09685442143159569,7.286771384610286,0.5115492760378966,20.0
