phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Isopentane[0.47]&R113[0.53],mixture,Isopentane,R113,0.47000000000000003,474.58579999999995,3519572.5826552333,0.11593341645834276,12.03295797187213,0.9182113188663229
INIT,2,D4[0.47]&n-Undecane[0.53],mixture,D4,n-Undecane,0.47000000000000003,614.2189999999999,1649304.3000471753,0.09557419819189605,0.1842031990183278,0.0031752255584554952
INIT,3,Water[0.37]&DiethylEther[0.63],mixture,Water,DiethylEther,0.37,492.43308707788543,5676680.921863261,0.1264844385382842,13.048657622771488,0.7505613353874576
INIT,4,Water[0.35]&DiethylEther[0.65],mixture,Water,DiethylEther,0.35000000000000003,489.86819870744074,5498358.689314779,0.12468763203513997,13.50591596626822,0.8334707814785214
INIT,5,Benzene[0.50]&Toluene[0.50],mixture,Benzene,Toluene,0.5,576.0850194460625,4461265.528807464,0.1340718873978037,2.9974682097108087,0.0951276714501409
INIT,6,DiethylEther[0.27]&Water[0.73],mixture,DiethylEther,Water,0.27,565.4361410365204,11892679.72321736,0.04903088826373237,5.61776116116011,1.925484347380303
INIT,7,DiethylEther[0.26]&Water[0.74],mixture,DiethylEther,Water,0.26,568.135618557867,12142882.213054266,0.021209703425601384,6.237656001849356,4.095221169722047
INIT,8,m-Xylene[0.30]&Water[0.70],mixture,m-Xylene,Water,0.3,638.0341999999999,19507121.43637265,-0.05,-1.0,-1.0
OPT,9,Neopentane[0.50]&SulfurDioxide[0.50],mixture,Neopentane,SulfurDioxide,0.5,432.19,6656198.098569246,0.0848408607044519,51.84476607729321,8.002059490845019
OPT,10,Water[0.50]&MethylLinolenate[0.50],mixture,Water,MethylLinolenate,0.5,723.048,5319676.004112466,-0.05,-1.0,-1.0
OPT,11,R245fa[0.49]&R11[0.51],mixture,R245fa,R11,0.49,449.501,4656417.100367107,0.1053947068845449,19.05037763727466,2.2503603128222367
OPT,12,DimethylCarbonate[0.50]&n-Undecane[0.50],mixture,DimethylCarbonate,n-Undecane,0.5,597.9,3716142.843561932,0.04886075150822358,0.42203309989757376,0.08763211878974421
OPT,13,EthylBenzene[0.50]&Isohexane[0.50],mixture,EthylBenzene,Isohexane,0.5,557.41,3374658.862263479,0.09994981982683299,2.5335872462237683,0.16183850591463714
OPT,14,R1233zd(E)[0.49]&Benzene[0.51],mixture,R1233zd(E),Benzene,0.49,502.0342,4506433.748013132,0.1114742855480348,10.168826124526865,0.8262854295200335
OPT,15,Methanol[0.50]&n-Octane[0.50],mixture,Methanol,n-Octane,0.5,542.82777134375,5202445.061608723,0.09852297127126823,3.5234833204342455,0.2593824474168426
OPT,16,DimethylCarbonate[0.50]&EthylBenzene[0.50],mixture,DimethylCarbonate,EthylBenzene,0.5,587.06,5251655.207910245,0.12220009716258784,2.6211150466417736,0.09203594747119305
OPT,17,DimethylCarbonate[0.50]&Water[0.50],mixture,DimethylCarbonate,Water,0.5,560.309767925,8344847.614659795,0.14540509856926692,5.725861142637068,0.13400997096206896
OPT,18,HeavyWater[0.49]&n-Butane[0.51],mixture,HeavyWater,n-Butane,0.49,532.29878,8124665.910324948,0.06190698885513792,7.623300361065433,2.1293579004838765
OPT,19,Neopentane[0.50]&Novec649[0.50],mixture,Neopentane,Novec649,0.5,437.775,2349780.891027334,0.06728392517410121,14.244607744761366,2.8582643748216423
OPT,20,n-Undecane[0.50]&MethylOleate[0.50],mixture,n-Undecane,MethylOleate,0.5,710.4,1541727.2962231804,-0.05,-1.0,-1.0
OPT,21,Cyclopentane[0.49]&HeavyWater[0.51],mixture,Cyclopentane,HeavyWater,0.49,579.10477,22751011.868563056,-0.05,-1.0,-1.0
OPT,22,Water[0.48]&EthyleneOxide[0.52],mixture,Water,EthyleneOxide,0.48,554.44448,26329359.55773554,-0.05,-1.0,-1.0
