phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08831764068775089,9.648774900164002,0.6052386342411353,3.3
INIT,2,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12812867223134183,8.386148762404243,0.46889676026603916,4.3
INIT,3,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11459713497971646,13.426485986891374,1.0378875571442396,5.3
INIT,4,R245fa,pure,R245fa,,1.0,427.00998969559254,3650995.024128124,0.10825826143631974,25.674608340843907,2.1202060976901653,6.3
INIT,5,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12330820723396224,0.8948048404227472,0.024486312664963993,7.3
OPT,6,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13105166193047257,3.9439872158569993,0.1678130281757632,8.3
OPT,7,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12613702834200405,27.18547654771587,2.4644372479729846,9.3
OPT,8,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13075242409817395,2.7536486926466255,0.06936727030190963,10.3
OPT,9,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,11.3
OPT,10,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.1414160878292968,3.0543874802126934,0.058074997451883416,12.3
OPT,11,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.1298977255063838,8.89146112291409,0.3366758047720859,13.3
OPT,12,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,14.3
OPT,13,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,15.3
OPT,14,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,-0.05,-1.0,-1.0,16.3
OPT,15,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,-0.05,-1.0,-1.0,17.3
OPT,16,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,18.3
OPT,17,MD3M,pure,MD3M,,1.0,628.0000256535702,953950.681224102,0.007107295803457327,0.013225115280938672,0.01056252687232512,19.3
OPT,18,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12649421883449874,1.7543426373005282,0.06254553155273189,20.3
