phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,0.08376106205038258,0.08568687828529147,0.0031412066832047975,4.7
INIT,2,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.1352289795566784,9.175182177994891,0.28876551771213754,5.7
INIT,3,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12384640468685292,1.6340225512403348,0.0633705294452046,6.7
INIT,4,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13194654912180762,4.04108452054829,0.16768308712101937,7.7
INIT,5,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12009179575708182,25.616498236579215,2.5533996443019755,8.7
OPT,6,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.1310452626229945,2.6164775633312676,0.07103066659229354,9.7
OPT,7,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11801317321295926,53.806413759614,5.416458050728009,10.7
OPT,8,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.10243563464294077,2.361800158526127,0.09150424617430229,11.7
OPT,9,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12509355832291807,2.192993974020165,0.06395430123383315,12.7
OPT,10,R236EA,pure,R236EA,,1.0,412.4089900338652,3413692.778348532,0.09936299582757899,30.67877746754468,2.881171232814399,13.7
OPT,11,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.1261864405418377,27.25882154345192,2.468003772331066,14.7
OPT,12,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,15.7
OPT,13,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.09332439536841775,5.5568683995639905,0.5259144233040658,16.7
OPT,14,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,17.7
OPT,15,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10850384396342118,55.14087259136224,7.644577663760093,18.7
OPT,16,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12327445338031581,3.979556960734492,0.2077553284348336,19.7
