phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,1.0
INIT,2,D4,pure,D4,,1.0,586.5000035318247,1347215.4316793245,0.09565195635059641,0.2663577229209936,0.003214502893282122,2.0
INIT,3,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,3.0
INIT,4,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12765102766786215,8.27251695835433,0.4687139087751288,4.0
INIT,5,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.1279101928611439,1.9134052308003162,0.06600038657369887,5.0
OPT,6,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13647516154946956,9.358647606976781,0.2826952856204747,6.0
OPT,7,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12622524694868392,27.0244298317886,2.4434246371873045,7.0
OPT,8,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12844545978710717,2.579425477273756,0.06962955270279232,8.0
OPT,9,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.10017396484201468,35.80105462564741,4.549650178389856,9.0
OPT,10,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.1309871978383656,3.913036247660407,0.16648713334433787,10.0
OPT,11,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.1326433077999749,6.324534876550923,0.14324069711995932,11.0
OPT,12,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,12.0
OPT,13,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,13.0
OPT,14,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.1237767450847203,0.7232609319924931,0.017780628956121293,14.0
OPT,15,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08810690875830818,9.728168049396459,0.6153225173937275,15.0
OPT,16,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.12854011865680362,2.3411103797496557,0.06743585424701082,16.0
OPT,17,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11791815603392417,53.77705317833864,5.428390476545405,17.0
OPT,18,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,0.09643026387101607,0.05938543703948543,0.0009665131559894553,18.0
OPT,19,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12672618017615558,3.29614123910652,0.11917100378710181,19.0
OPT,20,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12415838091153533,4.04397781010059,0.205159224740992,20.0
